"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90"
"21",0,65.4562841530378,1,0.00113435936818341,0.000737296307621361,0.000951212441893123,0.326608066282309,0.333896756192454,0.330915373183811,0.324676199509202,0.310985329228878,0.288831377315896,0.260283133675976,0.22848901248321,0.196325439810049,0.165851476198128,0.138253307754251,0.114020197973174,0.0931861630411757,0.0755401077376545,0.0607669175938498,0.0485241484281985,0.0384762961121702,0.0303077660344709,0.0237277778321326,0.0184730435893845,0.014309695759185,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"22",0,18.4918032786868,1,0.000226089670564352,0.000147000087750153,0.000189592464134251,0.182937474292679,0.203535587751097,0.197321425653436,0.179063469000757,0.15823861751223,0.138137583266522,0.11967178075656,0.103042697067573,0.0881951902012293,0.0749765866354246,0.0632386686408215,0.0528896250198534,0.0438884424231465,0.0362036568451587,0.0297712207359287,0.0244754939875753,0.0201574270970885,0.0166393890385898,0.0137521924277217,0.0113540490178087,0.00933800501632676,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23",0,3.49453551912571,0,0.0203857002713754,0.0130217368963382,0.0167481337540727,0.279602159645207,0.258289691987475,0.231718474817727,0.202269028727455,0.17115940361215,0.139610916845515,0.109175056127514,0.0815190196952811,0.057988977461932,0.0392770637639834,0.0253535226651933,0.0156326570084072,0.0092415499815967,0.00526714578646417,0.00291681123359538,0.0015857472619858,0.000856889575897315,0.000465981281940049,0.000257324478706818,0.000144646284944792,8.23600786121876e-05,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24",0,59.8333333333628,1,3.82474309960663e-05,2.48331365995178e-05,3.19794358541162e-05,0.246047101348466,0.219755800098006,0.185230237989225,0.152399110073612,0.126921170348634,0.109420927950339,0.0974376515771098,0.0880748099135868,0.0794488846470716,0.0708377284429637,0.062238612564315,0.0539108660681063,0.0461133819737916,0.0390166180257684,0.0327032366319195,0.0271922657111641,0.0224594822658377,0.0184507060513721,0.0150920234187682,0.012299569624702,0.00998865691051445,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"25",0,17.0027322404356,1,0.0713362631422643,0.0434714935379716,0.05599608886408,0.758983200161541,0.719197578807421,0.669077404792348,0.614936307206366,0.557502939288367,0.495461052704105,0.429740988507984,0.363980249991154,0.302445034284493,0.248179915187658,0.202407422962524,0.164856551526161,0.134419976287816,0.109740773866349,0.0895768517051668,0.0729495464800655,0.0591488479631703,0.0476727805483435,0.0381554133311867,0.0303103070903129,0.0238958081875684,0,1,2,3,2,2,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"26",0,56.1612021858175,0,0.000392233420975633,0.000254706424813155,0.000328135221755167,0.235854909205874,0.215325320017615,0.190198119250617,0.166744411843734,0.146560882307536,0.129152756282144,0.113912751533705,0.100446663361452,0.0884295682100124,0.0775604130940852,0.0676090896867958,0.0584542422174161,0.0500721241295064,0.0424910318448953,0.0357422071114087,0.0298286944831991,0.0247169723829229,0.0203446038825933,0.016633964283306,0.0135046216101114,0.0108811314467691,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"27",0,4.50819672131146,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28",0,79.404371584712,0,0.0203676145882672,0.0130311359410316,0.016788460039399,0.641710163256881,0.628603511089489,0.594562551330922,0.541005168261732,0.478436475310425,0.416089825494319,0.358081411710673,0.305230877910392,0.257371942762065,0.214400008696885,0.176413424738805,0.143535153562188,0.115727187678356,0.0927072439908147,0.0739745498686112,0.0589021620239788,0.0468417162176649,0.0372020439647346,0.0294882083562877,0.0233070235575879,0.0183532396308361,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0
"29",0,66.9207650273527,1,0.00475658057770387,0.00308107526348425,0.00397167715187413,0.536299301790244,0.493145249699885,0.458385435199358,0.432268401180707,0.408681812232071,0.383931003658149,0.355924064041361,0.323907862639671,0.288424240500543,0.251023236282579,0.213717539671056,0.178399920589261,0.146449167148224,0.118602007099213,0.0950301780180569,0.0755120495232219,0.0596091001218396,0.0468016859782761,0.0365743858990271,0.0284598635195005,0.0220553019184156,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"30",0,29.7677595628385,1,0.0308218490815471,0.019545204125648,0.0251729954610144,0.626743618699704,0.596213334022612,0.557810768612823,0.509407687792232,0.451760317808723,0.390028950738776,0.330065551389952,0.275681548397225,0.228273864235462,0.187673173884942,0.153090313055684,0.12370861423194,0.0989023857883179,0.0782185998535374,0.0612728332906739,0.0476622696332687,0.0369351270374458,0.0286087206088711,0.0222092243641482,0.0173089778349283,0.0135489937534931,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"31",0,26.9726775956257,0,2.14834658808716e-07,1.39617846031398e-07,1.79959869111145e-07,0.281414131286141,0.293634225481668,0.285165272334811,0.260452463179387,0.228661744489628,0.19569285983936,0.164488136128331,0.136614657037695,0.112909305238,0.0935738351508345,0.0782357995118148,0.0661382981234927,0.0564022083374453,0.0482519409272489,0.0411376629361782,0.0347503860234255,0.0289673027209812,0.0237733851614279,0.019192586292299,0.0152433454721444,0.011918581353855,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"32",0,38.139344262299,0,0.00280005772345778,0.00181577048991084,0.00233996668204709,0.380256304527933,0.38218455824619,0.367767527264094,0.33713062554858,0.297501985855443,0.256400796312388,0.218170953929376,0.184391523215867,0.155234460754163,0.130340236040162,0.109177319045164,0.0911783262446856,0.0758176781667815,0.0626635175144579,0.0513956529567325,0.041789685453832,0.033681724107965,0.0269318837613778,0.0213991818734004,0.0169317859819713,0.0133697614192823,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"33",0,1.94535519125679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34",0,0.718579234972678,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"35",1,20.4535519125664,0,0.0414952815800969,0.0260655950274317,0.0335692670255232,0.74570485847222,0.669284551484439,0.609796801749435,0.55952223793366,0.506557493898368,0.448076859794729,0.387361592211085,0.329060467766626,0.276551292662732,0.231227019355198,0.192908781650719,0.160638862728463,0.133339663301163,0.110143209311585,0.0904419871563042,0.0738050442283053,0.0598790311860651,0.0483292878170423,0.0388246926462322,0.0310475546479254,0.0247091434471635,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
"36",0,1.96721311475406,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37",0,6.42622950819647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38",0,13.5163934426218,0,5.52169032851023e-07,3.5960974212496e-07,4.64504129451239e-07,0.0744371475116758,0.0757105294434022,0.0784446555949134,0.0837954143037659,0.0918926747393752,0.100956547598284,0.108147006768483,0.111110429522448,0.108963668958799,0.102305333891529,0.0925924006540226,0.0814258002346556,0.0700873959761504,0.0593889492393687,0.0497300267457916,0.0412345952169946,0.0338795572584147,0.027581275215953,0.0222403692990034,0.0177585340678119,0.0140415672208374,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"39",0,21.2158469945335,1,0.00124293212413227,0.000807110942979092,0.00104039036805885,0.361792549787428,0.349763471600003,0.331661587620728,0.311776843279452,0.289024122368898,0.263173358811323,0.235466263586002,0.207592700462004,0.180806701940219,0.155739951156863,0.132627173085468,0.111566852409246,0.0926513053849176,0.0759731886345321,0.0615776719885776,0.0494201857645364,0.0393565562629339,0.0311639056848794,0.0245770694710587,0.0193248107845019,0.0151563141149311,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"40",1,17.2896174863372,1,0.00366181980800522,0.002375437719186,0.00306418715545484,0.270245202806361,0.287455946204314,0.271236017739191,0.245520231105284,0.223611324305184,0.206152799419818,0.190005580713226,0.17305340089302,0.15491579733988,0.136217117452978,0.117860994295036,0.100634423642224,0.0850554087164742,0.0713539141635062,0.0595247425889394,0.0494134512182265,0.0408026227138284,0.0334754033885778,0.0272480835068409,0.0219765545631135,0.0175477559789785,0,0,0,1,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"41",0,0.415300546448088,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
