"","V1","V2","V3","V4"
"94",5.25345233121768,5.25504515924148,5.25665189765374,5.25827265323796
"95",1.5494301415487,1.55205092331272,1.55468028455702,1.55731823211213
"96",2.78629926019504,2.78735282537813,2.78841015471896,2.78947125532359
"97",13.7605323821665,13.7663131017818,13.7669265892178,13.7675381257318
"98",3.08524571309942,3.08198105743094,3.07871373436766,3.07544381814554
"99",1.89943003739752,1.90818080353401,1.91696256784782,1.925775384661
"100",2.63078549445675,2.63083154495763,2.63088077932674,2.63093322929926
"101",0,0,0,0
"102",4.28492023953582,4.28727584754055,4.28963642744233,4.29200194961994
"103",4.57099758230084,4.57170093940563,4.57240712191476,4.57311613773148
"104",8.95718343078064,8.95536302333603,8.95354435554487,8.95172750914159
"105",3.8412936338194,3.83857705618718,3.83585185957436,3.83311803576586
"106",2.64413506579879,2.65081003255106,2.65749690432736,2.66419557800281
"107",0,0,0,0
"108",5.06352708626164,5.06179648248361,5.06005882975099,5.05831410978755
"109",0,0,0,0
"110",4.75257551273551,4.75355259435319,4.75453067086135,4.7555097198989
"111",6.24498698932165,6.24221835906535,6.23945137384987,6.23668615377846
"112",3.92503705914925,3.92652086967424,3.92801370052664,3.92951561433878
"113",3.89819586577415,3.89952236937035,3.90085632150527,3.90219775855161
"114",3.39722186621378,3.3949897782077,3.3927594802197,3.39053107079604
"115",3.32041504795453,3.31964093970174,3.31886971471383,3.3181014274284
"116",1.93722796574752,1.93528515716231,1.93334423203522,1.93140529145699
"117",1.71355167355895,1.71680552380671,1.7200707991818,1.72334751680242
"118",7.88491890276387,7.89305200176326,7.90120158857642,7.90936755934539
"119",4.83295273244727,4.82999543747732,4.82703235953362,4.82406353994162
"120",9.69885694342053,9.70293902709418,9.70702247068213,9.71110715336795
"121",2.56275188982803,2.5628248743582,2.56290134608926,2.56298134820879
"122",3.20743368563399,3.21239469712396,3.21736761777369,3.22235241528826
"123",0,0,0,0
"124",2.91479181988784,2.91631174952957,2.91783789489533,2.91937027053258
"125",8.07421006934822,8.07274899547329,8.07128422100766,8.06981574975518
"126",3.01735710371253,3.0160658436503,3.01477413326495,3.01348200535961
"127",6.45040713043399,6.45541903234231,6.46044895589233,6.46549693310781
"128",1.81136219475184,1.81087358775187,1.81038272647657,1.80988960015062
"129",5.01956498275719,5.02523459719277,5.03091953003301,5.03661976481597
"130",2.0540155362119,2.05579470549145,2.05758186483662,2.0593770416758
"131",1.49735109095943,1.49775677206849,1.49816455828075,1.49857445965618
"132",5.18704623853397,5.18877873520208,5.19051028886851,5.19224081831339
"133",2.64265629654122,2.6438937331356,2.64513748662995,2.64638758279378
"134",0,0,0,0
"135",2.19159981189335,2.19755985396069,2.20354137781325,2.2095444217218
"136",2.86320263570545,2.86716860648766,2.87114890951211,2.87514357040346
"137",3.9843152317404,3.98939703201143,3.99449032705855,3.9995950757993
"138",3.8554273013827,3.85817731885657,3.86093497562776,3.86370026393162
"139",8.09484773024048,8.09931488815744,8.10379660597349,8.10829289384622
"140",4.2890857291725,4.28911976789998,4.28915413701085,4.28918884029449
"141",0,0,0,0
"142",2.76996031869664,2.76857410325628,2.76718551115717,2.76579456014917
"143",0,0,0,0
"144",0,0,0,0
"145",0,0,0,0
"146",4.86540757932678,4.87041875786499,4.87543499008326,4.88045615419547
"147",0,0,0,0
"148",0,0,0,0
"149",6.73569970497372,6.73104418997235,6.7263889722542,6.72173423303531
"150",5.486602549771,5.48631696047304,5.48593391527989,5.48555513560655
"151",1.31249908652716,1.30692340191006,1.30134424355675,1.29576177888541
"152",0,0,0,0
"153",23.707863393088,23.7125637886952,23.7172776576913,23.7220049789783
"154",3.89575726042952,3.89975382801989,3.90375939414097,3.90777392489133
"155",3.14893548947326,3.16106339140201,3.17321965895531,3.18540421599936
"156",0,0,0,0
"157",2.11007941906922,2.11212871857704,2.11418665387244,2.11625324817851
"158",2.7146114110856,2.71922765237523,2.72386071919254,2.72838081064435
"159",6.92489108655517,6.92607150683778,6.92725721151744,6.9284482253517
"160",2.03766528192037,2.03975462541294,2.04185534052792,2.04396747729951
"161",3.5416106253269,3.54151701585481,3.54142566788564,3.54133660585581
"162",20.7779220442467,20.7709435724721,20.7639421853237,20.7569178677442
"163",0,0,0,0
"164",4.13544001852964,4.13829629805812,4.14115813838589,4.14402549680598
"165",4.77576937491287,4.77583555316565,4.77582164360103,4.77580555134191
"166",3.87478731406937,3.88119893047566,3.88763181396553,3.89408598959124
"167",0,0,0,0
"168",3.84994963781271,3.84765541357454,3.84535460362795,3.84304721668216
"169",4.30197662702951,4.30398332320836,4.30599351874849,4.3080071872121
"170",2.17146879577553,2.17221123098292,2.17295559593971,2.17370188969644
"171",3.89046499299394,3.89049499919608,3.8905249173154,3.89055474471879
"172",2.26681928118554,2.27124596499512,2.27567693350279,2.28011206980106
"173",39.4083391637408,39.392974343172,39.3775481076058,39.3620603016776
"174",0,0,0,0
"175",5.29669351852713,5.30450839962201,5.31233690368967,5.32017891728259
"176",6.91463677060574,6.91549495975192,6.91635523128596,6.91721758280847
"177",4.57640378669361,4.57774582655893,4.57909233297925,4.58044330368487
"178",5.06743391866837,5.07353101698173,5.07964629909927,5.085779762901
"179",1.82127161143892,1.82891902924494,1.83658904394385,1.84428165586246
"180",3.77943939878452,3.78106701728286,3.78270519438947,3.78435399193909
"181",10.8003253981384,10.8028488934903,10.8053774914869,10.8079111652968
"182",4.40830144178882,4.40626068796674,4.40420772716266,4.40214249187549
"183",10.0229543702875,10.0176911754956,10.0124144687268,10.0071242756111
"184",5.535674441753,5.53593099937054,5.53619220903747,5.53645812576524
"185",5.55655066457596,5.55252306634368,5.54848517346775,5.54443700966504
"186",15.6911434194172,15.6918883360467,15.6926310881115,15.6933716339688
"187",5.51484489915977,5.51819487476446,5.52154984026713,5.52490973533985
"188",3.99982373114963,4.00209200279287,4.00436618745367,4.00664627474491
"189",2.17292562680551,2.17557845024945,2.1810216318957,2.18648080377469
"190",5.14740688667379,5.15091296570072,5.15443179027082,5.15796338418909
"191",0,0,0,0
"192",2.11236969548485,2.1150989891963,2.1178393628856,2.12059084543415
"193",2.62454623032642,2.63183731297025,2.63914891455694,2.64648101455473
"194",10.4296168230874,10.4241765521004,10.4187198397425,10.4132466898622
"195",0,0,0,0
"196",3.01111862482791,3.0151899246326,3.01927830026593,3.02338380153143
"197",1.41438880297787,1.40986572929908,1.4053369878691,1.40080266067859
"198",4.80349878939751,4.81136243887834,4.81924809942714,4.82715575515811
"199",4.27032316963642,4.27352985791424,4.27674578830218,4.27997095673829
"200",4.90676679359238,4.91227951341047,4.91780330949017,4.92333812173425
"201",2.15028311976248,2.15222533515237,2.1541768593752,2.15613772845362
"202",0,0,0,0
"203",2.91846457708679,2.91679621896759,2.9151269044586,2.91345667065186
"204",5.7457357547102,5.7434734305887,5.7412115245386,5.73895011640304
"205",2.53931083078897,2.54226769537675,2.54523391275626,2.54820948750425
"206",4.11222998234275,4.11545988566555,4.11869702893756,4.12194138638686
"207",4.70403950467841,4.69942052082998,4.69478811989148,4.69014230389815
"208",2.32599978415633,2.33203834896216,2.33809870390478,2.34418088719874
"209",7.44762261235368,7.44950787945557,7.45139209814437,7.45327519116954
"210",2.38118719146222,2.38336253831815,2.3855384623002,2.38771488770544
"211",5.95256184840619,5.95305588388706,5.95355593821408,5.95406206266975
"212",4.67797608226892,4.68632245830945,4.69469545768248,4.70309509528984
"213",4.43806904645112,4.44249269309678,4.44693346408275,4.45139140860047
"214",7.86319702619581,7.86026876633066,7.85733686201086,7.85440136402743
"215",4.858359703841,4.85932853934273,4.86030115181329,4.86127755028599
"216",5.28466106154776,5.28691805447946,5.28917784533196,5.29144039059205
"217",0,0,0,0
"218",1.74225905466865,1.73825259789146,1.73423829146138,1.7302161807896
"219",1.0868549862302,1.08375317432943,1.08064658932922,1.07753528545428
"220",2.7647386672821,2.76967676631033,2.77463002504392,2.77959844007959
"221",3.35188003429716,3.35220334392735,3.35252948785224,3.35285848345141
"222",3.50191274345868,3.50242115480694,3.50292132287726,3.5034131357475
"223",5.90146954258681,5.89932851440124,5.89718050472252,5.89502550553395
"224",3.0810481411744,3.08265877878384,3.08414225255182,3.08562837902208
"225",3.39226815152234,3.39158638744104,3.39090998518625,3.3902390260351
"226",3.78687221926681,3.78741325316241,3.78795674766261,3.78850271117033
"227",4.29661548826105,4.29406797174043,4.29152782751397,4.28899524576358
"228",3.68796231724134,3.68866516529742,3.6893700606735,3.69007700172717
"229",5.36874177632922,5.37209610123316,5.37545965612739,5.37883243515247
"230",2.3975030496654,2.40016419327049,2.40283569358366,2.40551757614973
"231",0.773421292569186,0.772322039414103,0.771218197819206,0.770109754242209
"232",7.09170152617116,7.09006429831388,7.08842777744667,7.08679203795801
"233",12.7898725792055,12.8009078505463,12.8119638183903,12.8230403463394
"234",4.77946624547214,4.78367129839143,4.78788291463815,4.79210102718916
"235",0,0,0,0
"236",15.4098188297806,15.4109988508129,15.4121934366013,15.4134027207211
"237",10.4150212691987,10.416063443989,10.4171131992602,10.4181705866271
"238",2.27308142906123,2.27516558671013,2.27725584863625,2.27935221118078
"239",4.03880053450651,4.03990486624313,4.04101368569958,4.04212700370568
"240",0.488308715859092,0.490670793400957,0.493042047053284,0.495422498776293
"241",19.4949661523842,19.4946238612382,19.494277514918,19.4939271041662
"242",6.24675612767727,6.249888897887,6.25302575967993,6.25616664687847
"243",4.90073389139343,4.90640024320875,4.91207475249166,4.91775731507845
"244",2.35326756462819,2.35941123949478,2.36557046786062,2.37174521145441
"245",5.24914956398806,5.25457584909706,5.26000952665145,5.2654504923499
"246",0,0,0,0
"247",2.92526791545807,2.92378080378634,2.92229408122053,2.92080780063743
"248",2.30625379435312,2.30506569710172,2.30387713982961,2.30268815918642
"249",1.89036433562597,1.89498010237474,1.89961397347501,1.90426599454001
"250",0,0,0,0
"251",3.57649143391689,3.58499569635052,3.59350865981107,3.60203012917184
"252",4.11689699894381,4.12093503268998,4.12498866840685,4.12905794378306
"253",3.73617540751288,3.73679004147014,3.73740642674016,3.73802456355246
"254",3.82911651272221,3.83140000501135,3.83369128191015,3.8359903524406
"255",0.134490276187376,0.135286846900956,0.136087369657346,0.136891859945213
"256",4.75377073711764,4.75766401103494,4.76156636693076,4.76547776862371
"257",3.51972665667702,3.51960560899973,3.51948660707688,3.51936967250385
"258",1.47171068716031,1.47423902901848,1.47677747178068,1.47932603919873
"259",0,0,0,0
"260",5.06082476430461,5.06153577797544,5.06225389645672,5.06297918131548
"261",5.35684091124524,5.36063952681177,5.36444347684481,5.36825268610373
"262",11.4041127989137,11.4128632607925,11.4216265879886,11.4304026241851
"263",0.952779352125035,0.956458241343576,0.960145570621081,0.963841309308868
"264",2.71560513998582,2.7153066006735,2.71500694723878,2.71470617643671
"265",0,0,0,0
"266",2.36800465231527,2.37254469281968,2.37710404309758,2.3816827614412
"267",2.70777090521128,2.71236226906615,2.71696727946664,2.72158593489513
"268",2.01714135267863,2.01505754800861,2.01297026687443,2.01074970586032
"269",2.10116496968939,2.09935298269085,2.0975364444276,2.09571536209347
"270",1.12551644213437,1.12713330789245,1.12875837570153,1.13039167824452
"271",3.251527677655,3.2506351565183,3.24974781621448,3.24886575041212
"272",0,0,0,0
"273",0.989049811984032,0.9888654271841,0.98867958351167,0.988492272618471
"274",0.795717648414649,0.799348842653372,0.8029927726314,0.806649457328262
"275",4.34467066178719,4.34353955683317,4.34241037590467,4.34128317717799
"276",7.56504345291442,7.56562788123083,7.56620679226691,7.56678010708057
"277",0,0,0,0
"278",2.74656712622259,2.74778576305552,2.74901126317461,2.75024365641373
"279",8.74786953726091,8.74095018718399,8.73401063754,8.72705089597702
"280",4.28691626539164,4.28371947648128,4.28051780524286,4.27731130202835
"281",4.04971159107399,4.05335432913364,4.0570020309481,4.06065461728397
"282",0,0,0,0
"283",4.31700721033399,4.31608905857441,4.31517860850815,4.31427598887739
"284",0,0,0,0
"285",9.21503901722048,9.21698268457066,9.2189422243278,9.22091775352921
"286",3.51316070108096,3.5158237961683,3.51849121153794,3.52116288634297
"287",0,0,0,0
"288",3.05960783747828,3.06094512012135,3.0622823064411,3.06361933736945
"289",0,0,0,0
"290",3.23446424910331,3.2403750798112,3.24630029641338,3.25223986587924
"291",4.08684190645808,4.09022322073844,4.09354927336734,4.0968787537076
"292",0.949421281522089,0.948947761793115,0.94847181794165,0.947993440277374
"293",5.66667315702059,5.6682157683449,5.66975998098208,5.67130576102922
"294",2.47943524938065,2.48568817649608,2.4919575109322,2.49824322208046
"295",7.90684290506346,7.91428650049185,7.9217389222104,7.92920000070437
"296",5.02169016417774,5.02467974587185,5.02768499422397,5.0307059820879
"297",4.5760344715626,4.57736029645444,4.5786912820154,4.58002744009199
"298",3.39530965355668,3.40266144051085,3.41003829491102,3.41744024868137
"299",0,0,0,0
"300",3.43881117943189,3.44270329467354,3.44660952246765,3.4505298884362
"301",3.6536916127991,3.6571112772653,3.66053833796847,3.66397275407027
"302",6.05979224741563,6.05921169971409,6.05863778452922,6.05807059890302
"303",5.85228302649768,5.85039446356733,5.84850884251073,5.8466262527888
"304",0,0,0,0
"305",7.81029057076239,7.80823908078233,7.80618246145154,7.80412071826031
"306",3.61266262371088,3.61310483614921,3.61354994438851,3.61399796503859
"307",7.04058167851643,7.04355980318831,7.04655327852935,7.05251610674235
"308",4.87507096650018,4.88096900240759,4.88688784661272,4.89282753528353
"309",2.36503179940552,2.37116187596736,2.37730492496726,2.38346087217894
"310",2.59411410257001,2.59733984682646,2.60057471747063,2.60381871019746
"311",0.665661097619965,0.665399225823546,0.665141990022872,0.664889443691837
"312",5.41986948573078,5.42205667493825,5.42424608435088,5.42643765222823
"313",15.2556855808739,15.2389111333598,15.2221119940863,15.2052884786682
"314",0,0,0,0
"315",4.19920016106152,4.20218753463724,4.20518585334167,4.20819513531648
"316",2.05328277298438,2.05864448542082,2.06402301208052,2.06941836268685
"317",8.14929910629947,8.14723103855403,8.1451683277847,8.14311110591601
"318",10.640834215364,10.6375956650887,10.6343522028563,10.6311039016886
"319",8.27518222195238,8.28571535512821,8.29626617549932,8.3068345098836
"320",5.13171130468512,5.13394951376687,5.13619357541236,5.13844348055612
"321",2.4946901771046,2.49892593178137,2.50317677795905,2.50744273854914
"322",3.35260777663098,3.35503427302543,3.3574677325882,3.3599081492012
"323",5.13044173440281,5.13441530788176,5.13840464122611,5.14240977794043
"324",4.59022541873602,4.59088732210646,4.59156422713042,4.59225629754048
"325",3.90771275002733,3.91221930790541,3.91673423175193,3.92125747145873
"326",0,0,0,0
"327",3.43457725680976,3.43586508064962,3.43715907024361,3.43845925459043
"328",13.8598279152402,13.86125372747,13.8626721000164,13.864082902576
"329",2.38918251711756,2.38190147467593,2.37460582377067,2.36729563665737
"330",4.06815283819748,4.07501476093542,4.08189907732361,4.08880580816268
"331",5.9154455368748,5.9142674271991,5.91309183106214,5.91191881179627
"332",1.4376812733107,1.4402920477676,1.44291053840375,1.44553674410307
"333",5.19068876474862,5.19035983151775,5.19002330504526,5.18967910742986
"334",1.67464480492744,1.67748447020328,1.6803308528524,1.6831839320541
"335",2.94326124401962,2.9483350844734,2.95342454685141,2.95852963847264
"336",3.54736221443755,3.54745300431473,3.54754436518813,3.54763629955324
"337",2.23502141531525,2.23633840336535,2.23766055116679,2.23898787243473
"338",9.37528547538149,9.37531178136177,9.37534256081758,9.37537786953135
"339",4.21941790240431,4.22390489892357,4.22839892631397,4.23289991522407
"340",0,0,0,0
"341",2.94555714987052,2.94982840043681,2.95411095550702,2.95840480058208
"342",4.36251922493733,4.36819275793581,4.37387577894898,4.37956819421695
"343",0,0,0,0
"344",17.1056225484144,17.0989128151264,17.0921919785962,17.0854601590775
"345",2.4783868530709,2.48506015363937,2.49175083455426,2.49845886994147
"346",2.76771842797467,2.77250798503732,2.7773127657508,2.78213277994519
"347",2.37000015971386,2.36983351539778,2.3696774542738,2.3694022817398
"348",2.80032253148879,2.80028300110237,2.80024495515906,2.80020840796975
"349",3.04046805381345,3.03947664905622,3.03848429440849,3.03749101043673
"350",0,0,0,0
"351",1.75049234675029,1.75019038601935,1.74988803896924,1.74958530876743
"352",0,0,0,0
"353",3.00267112498935,3.00517483454631,3.00768647939823,3.01020606187425
"354",3.4587040964579,3.45939676470418,3.46009041055147,3.46078500855636
"355",8.70454842598502,8.70341304718449,8.702272733986,8.70112747117525
"356",7.09407149816492,7.09376503545811,7.09648121863461,7.09920731692261
"357",3.24390014473321,3.24586776298681,3.24784181379454,3.24982229868459
"358",5.1981325643382,5.19736734489499,5.19660489821832,5.19584528181985
"359",3.86599382194616,3.86771702022847,3.86944830910296,3.87118771792096
"360",8.82214718893347,8.83043158109176,8.83872927055561,8.84704011954759
"361",2.81273916297558,2.81385587394544,2.81497731200652,2.81610349269691
"362",4.85192656468562,4.85230784808935,4.8526923645167,4.85308013664245
"363",5.32716989176594,5.32810072246193,5.32903052520489,5.3299592565332
"364",4.81748238182019,4.82030786859212,4.82314873379355,4.82600505322908
"365",13.5061799446122,13.5084684951362,13.5107508955877,13.5130269831072
"366",5.41676191125873,5.41989104848598,5.42303563951725,5.42619576572967
"367",0,0,0,0
"368",9.31707281210433,9.31329948763029,9.30952004431859,9.30573454173157
"369",20.5373430011777,20.5468761788378,20.5564365515211,20.566024119762
"370",3.55778528632695,3.5607864902475,3.56379574502943,3.5668130425966
"371",2.2220324390518,2.22321586762134,2.22440289545162,2.22559351460424
"372",2.01111534415484,2.01595881939823,2.0208197601407,2.02569819813661
"373",0,0,0,0
"374",2.13237213346462,2.13369000050885,2.13501237279588,2.13633925629578
"375",0,0,0,0
"376",5.77835166646097,5.76977460737723,5.76118350787842,5.75257850617157
"377",3.35390670081462,3.35481652550935,3.35573557306418,3.35666391749432
"378",4.68476080148315,4.6832901765173,4.68181982528399,4.68034979470967
"379",4.60000752687588,4.60418294191064,4.60837257214889,4.61257643752006
"380",11.04823970682,11.0541916800919,11.0601506002755,11.0661163549695
"381",3.52639169675898,3.52711790425432,3.52784977564173,3.52858734575822
"382",4.34499885974643,4.35154519000882,4.35810796539542,4.3646871457271
"383",0,0,0,0
"384",0,0,0,0
"385",2.91686178236701,2.91922945327043,2.92160420362737,2.92398603100277
"386",11.8938263282007,11.8947183052337,11.8956112818659,11.8965052331323
"387",3.1516385318102,3.15297211831143,3.15430388853945,3.15563377924624
"388",0,0,0,0
"389",6.33904648245224,6.33816876133504,6.33728848549777,6.33640565973353
"390",4.82308925679218,4.82890643096666,4.834734225327,4.84047089492895
"391",3.77767581899795,3.77594819430784,3.77422464776519,3.77250529513807
"392",2.73310578408112,2.73624986225902,2.73940133770759,2.74256018597137
"393",2.51435285539006,2.51421332511891,2.51407556453868,2.51393959590201
"394",3.76824053903505,3.77428180416509,3.78033646444121,3.78640445411924
"395",1.72202093654211,1.72186675542936,1.72171546287039,1.72156709807291
"396",5.6550903433378,5.6519081604177,5.64871630292426,5.64551476450693
"397",7.61989084873173,7.6204471273618,7.62100754616279,7.62147047299254
"398",4.10707303900104,4.10956356894177,4.11206278266924,4.11457069320047
"399",2.66473181334006,2.66305988395567,2.66138966711082,2.65972124527518
"400",0,0,0,0
"401",6.67488843164049,6.67507367735214,6.67526156274058,6.67545210639195
"402",4.47019066989528,4.47412764885583,4.47807323144748,4.48202738552422
"403",0.254069817557541,0.251224959727228,0.24837450443824,0.245518482741733
"404",4.32134226015253,4.32038889444187,4.31943272348146,4.31847374658573
"405",4.97585750831321,4.977913231054,4.97997413533893,4.98204020975988
"406",0,0,0,0
"407",1.78993892587448,1.79357089505433,1.79721285706947,1.8008647981402
"408",1.36176102919571,1.36388198446109,1.3660124799216,1.36815254786643
"409",4.05671609423039,4.05830070560724,4.05989078320246,4.06148634115987
"410",2.17824604156682,2.18459865380664,2.19097030922132,2.19736100720937
"411",4.46107322739123,4.46807331185393,4.47508120849922,4.4820967669794
"412",4.42311960323365,4.42691920067979,4.43073237793601,4.43455916054554
"413",0,0,0,0
"414",5.51639915939683,5.51302218955265,5.50964080485268,5.50625506027062
"415",0,0,0,0
"416",4.5208201865237,4.5217862003987,4.52275403724893,4.5237236886962
"417",0.602761690742467,0.601523876236199,0.60028149838868,0.599034547756206
"418",2.46712009017219,2.46807147925732,2.46902631052693,2.46998458721002
"419",0.0955817123975127,0.0960910757848078,0.0966025896651952,0.0971162609957029
"420",0,0,0,0
"421",3.68831190095235,3.69086187137384,3.69341372688439,3.69596739108385
"422",6.28448163777876,6.289778061298,6.29508616811496,6.30040591507038
"423",1.2917394770493,1.29752057019692,1.30332118121978,1.30914133238831
"424",0,0,0,0
"425",6.69102690467118,6.68162098093175,6.67219665575046,6.66273033821394
"426",2.4191857133966,2.42279022118472,2.4264069636729,2.43003595381419
"427",4.10726917473261,4.1119742734225,4.11669307211048,4.12142556861879
"428",0,0,0,0
"429",0,0,0,0
"430",3.31053723351264,3.31397443395936,3.31742134709475,3.32087795730819
"431",0,0,0,0
"432",7.27743083999313,7.28686250063566,7.29631461297335,7.30578708176929
"433",14.9316651399046,14.9321097010041,14.9325535431575,14.9329966360526
"434",2.57841654150412,2.58180462196288,2.58520783134794,2.58862623428645
"435",4.86783618364804,4.86907397226303,4.87031764147589,4.87156721620736
"436",0,0,0,0
"437",2.35104254606477,2.35335931928991,2.35568807186074,2.35802885654989
"438",3.55178513609836,3.55499948904759,3.55822241608544,3.56145390639787
"439",2.40280072677426,2.40179019192049,2.40078023443042,2.3997708888014
"440",3.991859934129,3.99875716313026,4.00567590780536,4.01261616961187
